127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /lib/js/jquery.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:48:43] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:43] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:49] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:48:49] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:48:49] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:48:49] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:48:49] "GET /lib/js/jquery.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:48:49] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:48:49] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:49:00] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/css/ionic.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/js/ionic.bundle.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/js/jquery-1.11.0.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/js/parse-1.2.17.min.js HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/js/jquery.form.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /lib/js/jquery.blockui.min.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:55:10] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:10] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:10] "GET /lib/css/ionic.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 14:30:10] code 404, message File not found
127.0.0.1 - - [14/Jun/2014 14:30:10] "GET /lib/css/app.css HTTP/1.1" 404 -
127.0.0.1 - - [14/Jun/2014 14:30:11] "GET /lib/js/ionic.bundle.js HTTP/1.1" 200 -
